mu,pm,rr,rep,bin,r2,kind
1e-08,0.3,3e-09,0,22,0.20746018427786433,null
1e-08,0.3,3e-09,0,23,0.2452760220465407,null
1e-08,0.3,3e-09,0,24,0.16073475053737538,null
1e-08,0.3,3e-09,0,25,0.05667610815696521,null
1e-08,0.3,3e-09,0,26,0.06443260959305822,null
1e-08,0.3,3e-09,0,27,0.1394655783995338,null
1e-08,0.3,3e-09,0,28,0.3520372031325438,null
1e-08,0.3,3e-09,0,29,0.08140326269269217,null
1e-08,0.3,3e-09,0,1,0.11547576926566024,null
1e-08,0.3,3e-09,0,2,0.09452529649155068,null
1e-08,0.3,3e-09,0,3,0.1945186502431675,null
1e-08,0.3,3e-09,0,4,0.054642379347034836,null
1e-08,0.3,3e-09,0,5,0.3469660114757747,null
1e-08,0.3,3e-09,0,6,0.172421685462726,null
1e-08,0.3,3e-09,0,7,0.08812663458886932,null
1e-08,0.3,3e-09,0,8,0.23425172299316172,null
1e-08,0.3,3e-09,0,9,0.36117492395838413,null
1e-08,0.3,3e-09,0,10,0.6105368179162246,null
1e-08,0.3,3e-09,0,11,0.07017748289517609,null
1e-08,0.3,3e-09,0,12,0.07095991622105333,null
1e-08,0.3,3e-09,0,13,0.17048441771669803,null
1e-08,0.3,3e-09,0,14,0.2112234150817975,null
1e-08,0.3,3e-09,0,15,0.1013197004890816,null
1e-08,0.3,3e-09,0,16,0.12215108561654653,null
1e-08,0.3,3e-09,0,17,0.23595644280036687,null
1e-08,0.3,3e-09,0,18,0.18787869409187138,null
1e-08,0.3,3e-09,0,19,0.268028132982857,null
1e-08,0.3,3e-09,0,21,0.05235666593679104,null
1e-08,0.3,3e-09,0,22,0.3120307383764982,null
1e-08,0.3,3e-09,0,23,0.13502078353262317,null
1e-08,0.3,3e-09,0,24,0.26216554313409046,null
1e-08,0.3,3e-09,0,25,0.14920883820210318,null
1e-08,0.3,3e-09,0,26,0.12784559554958647,null
1e-08,0.3,3e-09,0,27,0.24268281887595639,null
1e-08,0.3,3e-09,0,28,0.4093510797349662,null
1e-08,0.3,3e-09,0,29,0.0722404603196153,null
1e-08,0.3,3e-09,0,1,0.06115826103070386,null
1e-08,0.3,3e-09,0,2,0.1614837428520925,null
1e-08,0.3,3e-09,0,3,0.14623116976467412,null
1e-08,0.3,3e-09,0,4,0.038462361934665165,null
1e-08,0.3,3e-09,0,5,0.7151933055544192,null
1e-08,0.3,3e-09,0,6,0.3149647025979752,null
1e-08,0.3,3e-09,0,7,0.08812663458886932,null
1e-08,0.3,3e-09,0,8,0.05137430548615068,null
1e-08,0.3,3e-09,0,9,0.34893943499106717,null
1e-08,0.3,3e-09,0,10,0.16342609644283185,null
1e-08,0.3,3e-09,0,11,0.06475536618956905,null
1e-08,0.3,3e-09,0,13,0.15794132174766212,null
1e-08,0.3,3e-09,0,14,0.12054831903498063,null
1e-08,0.3,3e-09,0,15,0.22372661133873223,null
1e-08,0.3,3e-09,0,16,0.2501693391266905,null
1e-08,0.3,3e-09,0,17,0.23595644280036687,null
1e-08,0.3,3e-09,0,18,0.07595771027837599,null
1e-08,0.3,3e-09,0,19,0.09219294487719237,null
1e-08,0.3,3e-09,0,20,0.15381903441429107,null
1e-08,0.3,3e-09,0,21,0.05825605733340661,null
1e-08,0.3,3e-09,0,22,0.7545443716273502,null
1e-08,0.3,3e-09,0,23,0.21395871915414277,null
1e-08,0.3,3e-09,0,24,0.11512085808050497,null
1e-08,0.3,3e-09,0,25,0.2544805553135102,null
1e-08,0.3,3e-09,0,26,0.0940861285616238,null
1e-08,0.3,3e-09,0,27,0.24268281887595639,null
1e-08,0.3,3e-09,0,28,0.22337601266946042,null
1e-08,0.3,3e-09,0,29,0.1434620228619937,null
1e-08,0.3,3e-09,0,1,0.04198915361460176,null
1e-08,0.3,3e-09,0,2,0.2120608218245727,null
1e-08,0.3,3e-09,0,3,0.15523657355871365,null
1e-08,0.3,3e-09,0,4,0.13471158190731913,null
1e-08,0.3,3e-09,0,5,0.1701056988371331,null
1e-08,0.3,3e-09,0,6,0.1392374465226805,null
1e-08,0.3,3e-09,0,7,0.17367999246983098,null
1e-08,0.3,3e-09,0,8,0.24825658682905874,null
1e-08,0.3,3e-09,0,9,0.13735707199362066,null
1e-08,0.3,3e-09,0,10,0.20823657020883884,null
1e-08,0.3,3e-09,0,11,0.44327445344118965,null
1e-08,0.3,3e-09,0,12,0.22085480744621716,null
1e-08,0.3,3e-09,0,13,0.5997929380191206,null
1e-08,0.3,3e-09,0,14,0.300889484021555,null
1e-08,0.3,3e-09,0,15,0.15271394310081063,null
1e-08,0.3,3e-09,0,16,0.1062648364793514,null
1e-08,0.3,3e-09,0,17,0.19067028200067784,null
1e-08,0.3,3e-09,0,18,0.4098203747006027,null
1e-08,0.3,3e-09,0,19,0.12555540276943944,null
1e-08,0.3,3e-09,0,20,0.0383999307106936,null
1e-08,0.3,3e-09,0,22,0.08571261023030069,null
1e-08,0.3,3e-09,0,23,0.0647418360849466,null
1e-08,0.3,3e-09,0,24,0.24203503041713328,null
1e-08,0.3,3e-09,0,25,0.16661670371514525,null
1e-08,0.3,3e-09,0,26,0.21060229673972963,null
1e-08,0.3,3e-09,0,27,0.5030787060975013,null
1e-08,0.3,3e-09,0,28,0.09331620920206594,null
1e-08,0.3,3e-09,0,29,0.07214737462252734,null
1e-08,1.0,1e-08,0,1,0.08608243695400905,null
1e-08,1.0,1e-08,0,2,0.0665811741389556,null
1e-08,1.0,1e-08,0,4,0.11337770578344322,null
1e-08,1.0,1e-08,0,5,0.07513195613209277,null
1e-08,1.0,1e-08,0,6,0.022022089594714245,null
1e-08,1.0,1e-08,0,7,0.03384833248350341,null
1e-08,1.0,1e-08,0,8,0.13392189518077766,null
1e-08,1.0,1e-08,0,9,0.09679032750919193,null
1e-08,1.0,1e-08,0,10,0.1069703311028166,null
1e-08,1.0,1e-08,0,11,0.08969577950277202,null
1e-08,1.0,1e-08,0,12,0.06538885315007407,null
1e-08,1.0,1e-08,0,13,0.1893077719913295,null
1e-08,1.0,1e-08,0,14,0.10154947824487941,null
1e-08,1.0,1e-08,0,15,0.03848753823654799,null
1e-08,1.0,1e-08,0,16,0.055534847279826285,null
1e-08,1.0,1e-08,0,17,0.08098574674912963,null
1e-08,1.0,1e-08,0,18,0.01754334256024868,null
1e-08,1.0,1e-08,0,19,0.12543444857174668,null
1e-08,1.0,1e-08,0,20,0.03417551552430135,null
1e-08,1.0,1e-08,0,21,0.052591430481541475,null
1e-08,1.0,1e-08,0,22,0.11097774188886271,null
1e-08,1.0,1e-08,0,23,0.0960902487610306,null
1e-08,1.0,1e-08,0,24,0.00828110381057463,null
1e-08,1.0,1e-08,0,25,0.031435150714247295,null
1e-08,1.0,1e-08,0,26,0.1282261884019387,null
1e-08,1.0,1e-08,0,27,0.07572005178307892,null
1e-08,1.0,1e-08,0,28,0.06594759360427044,null
1e-08,1.0,1e-08,0,29,0.026623566305969622,null
1e-08,1.0,1e-08,0,1,0.0373399511586599,null
1e-08,1.0,1e-08,0,2,0.0665811741389556,null
1e-08,1.0,1e-08,0,3,0.02356830604739462,null
1e-08,1.0,1e-08,0,4,0.10491389967637174,null
1e-08,1.0,1e-08,0,5,0.05952643025138851,null
1e-08,1.0,1e-08,0,6,0.03819092277110227,null
1e-08,1.0,1e-08,0,7,0.12978941306901812,null
1e-08,1.0,1e-08,0,8,0.1933157740705794,null
1e-08,1.0,1e-08,0,9,0.15533395055063065,null
1e-08,1.0,1e-08,0,10,0.05472937193402199,null
1e-08,1.0,1e-08,0,11,0.037323583846660846,null
1e-08,1.0,1e-08,0,12,0.04333690271159161,null
1e-08,1.0,1e-08,0,13,0.3521984968958117,null
1e-08,1.0,1e-08,0,14,0.1294310450673399,null
1e-08,1.0,1e-08,0,15,0.091305590198505,null
1e-08,1.0,1e-08,0,16,0.04545057112353489,null
1e-08,1.0,1e-08,0,17,0.14291169513144295,null
1e-08,1.0,1e-08,0,18,0.0701561855953685,null
1e-08,1.0,1e-08,0,19,0.14370441686362712,null
1e-08,1.0,1e-08,0,20,0.045475183331976164,null
1e-08,1.0,1e-08,0,21,0.03475623356908124,null
1e-08,1.0,1e-08,0,22,0.1615335418106997,null
1e-08,1.0,1e-08,0,23,0.028839336031091373,null
1e-08,1.0,1e-08,0,24,0.015406366946847463,null
1e-08,1.0,1e-08,0,25,0.029595240267103813,null
1e-08,1.0,1e-08,0,26,0.15093652676564734,null
1e-08,1.0,1e-08,0,27,0.06633964101899259,null
1e-08,1.0,1e-08,0,28,0.0519470831052401,null
1e-08,1.0,1e-08,0,29,0.09808571536247039,null
1e-08,1.0,1e-08,0,1,0.08036457173883918,null
1e-08,1.0,1e-08,0,2,0.06968242738618016,null
1e-08,1.0,1e-08,0,3,0.02356830604739462,null
1e-08,1.0,1e-08,0,4,0.10761692443913846,null
1e-08,1.0,1e-08,0,5,0.15840913375581717,null
1e-08,1.0,1e-08,0,6,0.07016073662049051,null
1e-08,1.0,1e-08,0,7,0.03914207419433907,null
1e-08,1.0,1e-08,0,8,0.028546030588731404,null
1e-08,1.0,1e-08,0,9,0.064233435802644,null
1e-08,1.0,1e-08,0,10,0.025562664722936886,null
1e-08,1.0,1e-08,0,11,0.0999873230299746,null
1e-08,1.0,1e-08,0,12,0.03592766431328379,null
1e-08,1.0,1e-08,0,13,0.2161859034380737,null
1e-08,1.0,1e-08,0,14,0.08253801671080047,null
1e-08,1.0,1e-08,0,15,0.15307358052237238,null
1e-08,1.0,1e-08,0,16,0.04077654728707846,null
1e-08,1.0,1e-08,0,17,0.10855535631905194,null
1e-08,1.0,1e-08,0,18,0.039081937623629805,null
1e-08,1.0,1e-08,0,20,0.045475183331976164,null
1e-08,1.0,1e-08,0,21,0.04031202315596852,null
1e-08,1.0,1e-08,0,22,0.09823735080562737,null
1e-08,1.0,1e-08,0,23,0.04204832764878501,null
1e-08,1.0,1e-08,0,24,0.00397437630799058,null
1e-08,1.0,1e-08,0,25,0.14531518850764244,null
1e-08,1.0,1e-08,0,26,0.042705600836945426,null
1e-08,1.0,1e-08,0,27,0.03239342330355994,null
1e-08,1.0,1e-08,0,28,0.2710644667144242,null
1e-08,1.0,1e-08,0,29,0.026974399858570253,null
1e-08,1.0,1e-08,0,1,0.08036457173883918,null
1e-08,1.0,1e-08,0,2,0.04494363678470932,null
1e-08,1.0,1e-08,0,3,0.10125198893617399,null
1e-08,1.0,1e-08,0,4,0.06848457966016278,null
1e-08,1.0,1e-08,0,5,0.15946765988216313,null
1e-08,1.0,1e-08,0,6,0.05479866907674681,null
1e-08,1.0,1e-08,0,7,0.05794827615734779,null
1e-08,1.0,1e-08,0,9,0.19275369285484753,null
1e-08,1.0,1e-08,0,10,0.05410774584540678,null
1e-08,1.0,1e-08,0,11,0.11868210758748098,null
1e-08,1.0,1e-08,0,12,0.1457420775569803,null
1e-08,1.0,1e-08,0,13,0.09898837422319948,null
1e-08,1.0,1e-08,0,14,0.07793857287005267,null
1e-08,1.0,1e-08,0,15,0.05866826584559337,null
1e-08,1.0,1e-08,0,16,0.5873687407123941,null
1e-08,1.0,1e-08,0,17,0.07407220031996184,null
1e-08,1.0,1e-08,0,18,0.07002282520692696,null
1e-08,1.0,1e-08,0,19,0.09179452262492398,null
1e-08,1.0,1e-08,0,20,0.045475183331976164,null
1e-08,1.0,1e-08,0,21,0.057175359466417455,null
1e-08,1.0,1e-08,0,22,0.07784959838333808,null
1e-08,1.0,1e-08,0,23,0.059712699655666494,null
1e-08,1.0,1e-08,0,24,0.004665593635129088,null
1e-08,1.0,1e-08,0,25,0.031435150714247295,null
1e-08,1.0,1e-08,0,26,0.20660340258741977,null
1e-08,1.0,1e-08,0,27,0.06633964101899259,null
1e-08,1.0,1e-08,0,28,0.06352127212227712,null
1e-08,1.0,1e-08,0,29,0.049851084610971035,null
1e-08,1.0,1e-08,0,1,0.060680152646234525,null
1e-08,1.0,1e-08,0,2,0.04669138354387621,null
1e-08,1.0,1e-08,0,3,0.0872261434849079,null
1e-08,1.0,1e-08,0,4,0.1178877267396656,null
1e-08,1.0,1e-08,0,5,0.11400667482952148,null
1e-08,1.0,1e-08,0,6,0.05772828879162575,null
1e-08,1.0,1e-08,0,7,0.20074594102725302,null
1e-08,1.0,1e-08,0,8,0.06350425857084001,null
1e-08,1.0,1e-08,0,9,0.11158242160019259,null
1e-08,1.0,1e-08,0,10,0.07355300801814944,null
1e-08,1.0,1e-08,0,11,0.0867400919775406,null
1e-08,1.0,1e-08,0,12,0.023501948533826974,null
1e-08,1.0,1e-08,0,14,0.03391799460423598,null
1e-08,1.0,1e-08,0,15,0.091305590198505,null
1e-08,1.0,1e-08,0,16,0.21844502202699223,null
1e-08,1.0,1e-08,0,17,0.13448983596848194,null
1e-08,1.0,1e-08,0,18,0.08085160981929458,null
1e-08,1.0,1e-08,0,19,0.042068177893203926,null
1e-08,1.0,1e-08,0,20,0.026451027623471967,null
1e-08,1.0,1e-08,0,21,0.07674938199802456,null
1e-08,1.0,1e-08,0,22,0.09756911259029091,null
1e-08,1.0,1e-08,0,23,0.09885458819525993,null
1e-08,1.0,1e-08,0,24,0.01286711872850505,null
1e-08,1.0,1e-08,0,25,0.04425693654750429,null
1e-08,1.0,1e-08,0,26,0.0716253789465571,null
1e-08,1.0,1e-08,0,27,0.06633964101899259,null
1e-08,1.0,1e-08,0,28,0.12756606643407756,null
1e-08,1.0,1e-08,0,29,0.04818148547389484,null
1e-08,1.0,1e-08,0,1,0.060680152646234525,null
1e-08,1.0,1e-08,0,2,0.2859583069400404,null
1e-08,1.0,1e-08,0,3,0.017361881884803497,null
1e-08,1.0,1e-08,0,4,0.16511505383466976,null
1e-08,1.0,1e-08,0,5,0.15946765988216313,null
1e-08,1.0,1e-08,0,6,0.031965917569537004,null
1e-08,1.0,1e-08,0,7,0.20074594102725302,null
1e-08,1.0,1e-08,0,8,0.07638461367612333,null
1e-08,1.0,1e-08,0,9,0.064233435802644,null
1e-08,1.0,1e-08,0,10,0.07334704088223826,null
1e-08,1.0,1e-08,0,11,0.06324586095350353,null
1e-08,1.0,1e-08,0,12,0.04240740446664018,null
1e-08,1.0,1e-08,0,13,0.13273913512638294,null
1e-08,1.0,1e-08,0,14,0.03391799460423598,null
1e-08,1.0,1e-08,0,15,0.09880807197279219,null
1e-08,1.0,1e-08,0,16,0.07337578815096041,null
1e-08,1.0,1e-08,0,17,0.06799158294950591,null
1e-08,1.0,1e-08,0,18,0.05440702542702614,null
1e-08,1.0,1e-08,0,19,0.06961239430172292,null
1e-08,1.0,1e-08,0,20,0.04041579151860464,null
1e-08,1.0,1e-08,0,22,0.3233577229515243,null
1e-08,1.0,1e-08,0,23,0.09288946861388689,null
1e-08,1.0,1e-08,0,24,0.002430246732000988,null
1e-08,1.0,1e-08,0,25,0.06930199252509817,null
1e-08,1.0,1e-08,0,26,0.15197497075726402,null
1e-08,1.0,1e-08,0,27,0.07622899640829622,null
1e-08,1.0,1e-08,0,28,0.051538196183038266,null
1e-08,1.0,1e-08,0,29,0.23592408314255958,null
1e-08,1.0,1e-08,0,1,0.060680152646234525,null
1e-08,1.0,1e-08,0,2,0.04669138354387621,null
1e-08,1.0,1e-08,0,3,0.10125198893617399,null
1e-08,1.0,1e-08,0,4,0.11908756430483634,null
1e-08,1.0,1e-08,0,5,0.11870791876432421,null
1e-08,1.0,1e-08,0,6,0.031965917569537004,null
1e-08,1.0,1e-08,0,7,0.03914207419433907,null
1e-08,1.0,1e-08,0,8,0.11591315130144833,null
1e-08,1.0,1e-08,0,9,0.1108599696632458,null
1e-08,1.0,1e-08,0,10,0.0633006530662492,null
1e-08,1.0,1e-08,0,11,0.08408577924001064,null
1e-08,1.0,1e-08,0,12,0.020959841269873727,null
1e-08,1.0,1e-08,0,13,0.1893077719913295,null
1e-08,1.0,1e-08,0,14,0.1294310450673399,null
1e-08,1.0,1e-08,0,16,0.05020295139489379,null
1e-08,1.0,1e-08,0,17,0.07295990636179449,null
1e-08,1.0,1e-08,0,18,0.05440702542702614,null
1e-08,1.0,1e-08,0,19,0.042068177893203926,null
1e-08,1.0,1e-08,0,20,0.12744559153354998,null
1e-08,1.0,1e-08,0,21,0.028331444567749064,null
1e-08,1.0,1e-08,0,22,0.1575275361093106,null
1e-08,1.0,1e-08,0,23,0.1974315761405835,null
1e-08,1.0,1e-08,0,24,0.006267350260406221,null
1e-08,1.0,1e-08,0,25,0.4458886295240375,null
1e-08,1.0,1e-08,0,26,0.1282261884019387,null
1e-08,1.0,1e-08,0,27,0.07264097657686956,null
1e-08,1.0,1e-08,0,28,0.07955191725737948,null
1e-08,1.0,1e-08,0,29,0.047730504073310136,null
1e-08,1.0,1e-08,0,1,0.0373399511586599,null
1e-08,1.0,1e-08,0,2,0.09241960190907234,null
1e-08,1.0,1e-08,0,3,0.10125198893617399,null
1e-08,1.0,1e-08,0,4,0.11473088385379612,null
1e-08,1.0,1e-08,0,5,0.12622190103683714,null
1e-08,1.0,1e-08,0,6,0.07270745320171099,null
1e-08,1.0,1e-08,0,7,0.05614788309140023,null
1e-08,1.0,1e-08,0,8,0.0771588475813321,null
1e-08,1.0,1e-08,0,9,0.052118667350223316,null
1e-08,1.0,1e-08,0,10,0.0778259316278108,null
1e-08,1.0,1e-08,0,11,0.0999873230299746,null
1e-08,1.0,1e-08,0,12,0.020959841269873727,null
1e-08,1.0,1e-08,0,13,0.13273913512638294,null
1e-08,1.0,1e-08,0,14,0.06418680954206607,null
1e-08,1.0,1e-08,0,15,0.03848753823654799,null
1e-08,1.0,1e-08,0,16,0.07337578815096041,null
1e-08,1.0,1e-08,0,17,0.0568009097059442,null
1e-08,1.0,1e-08,0,18,0.056365073309212,null
1e-08,1.0,1e-08,0,19,0.033612106522963425,null
1e-08,1.0,1e-08,0,20,0.05714120083902966,null
1e-08,1.0,1e-08,0,21,0.08793364466082494,null
1e-08,1.0,1e-08,0,22,0.08339734430770425,null
1e-08,1.0,1e-08,0,23,0.0401916408099479,null
1e-08,1.0,1e-08,0,24,0.00828110381057463,null
1e-08,1.0,1e-08,0,25,0.4458886295240375,null
1e-08,1.0,1e-08,0,26,0.07982322338490946,null
1e-08,1.0,1e-08,0,27,0.07572005178307892,null
1e-08,1.0,1e-08,0,28,0.06957960020446811,null
1e-08,1.0,1e-08,0,1,0.05629165276093898,null
1e-08,1.0,1e-08,0,2,0.08411790956692111,null
1e-08,1.0,1e-08,0,3,0.03039171257988467,null
1e-08,1.0,1e-08,0,4,0.09002912073330264,null
1e-08,1.0,1e-08,0,5,0.06313254744218877,null
1e-08,1.0,1e-08,0,6,0.07544555726106159,null
1e-08,1.0,1e-08,0,7,0.06273819920876929,null
1e-08,1.0,1e-08,0,8,0.06449298501471873,null
1e-08,1.0,1e-08,0,9,0.09160682747970918,null
1e-08,1.0,1e-08,0,10,0.06728585245790093,null
1e-08,1.0,1e-08,0,11,0.1716096445551382,null
1e-08,1.0,1e-08,0,12,0.039602372891547694,null
1e-08,1.0,1e-08,0,13,0.18193805442709424,null
1e-08,1.0,1e-08,0,14,0.08253801671080047,null
1e-08,1.0,1e-08,0,15,0.0647773582740147,null
1e-08,1.0,1e-08,0,16,0.03421317203596688,null
1e-08,1.0,1e-08,0,17,0.08281750972455994,null
1e-08,1.0,1e-08,0,18,0.0701561855953685,null
1e-08,1.0,1e-08,0,20,0.0462730709642855,null
1e-08,1.0,1e-08,0,21,0.03138008152586152,null
1e-08,1.0,1e-08,0,22,0.07384547835811589,null
1e-08,1.0,1e-08,0,23,0.0957664442957583,null
1e-08,1.0,1e-08,0,24,0.027586598094715715,null
1e-08,1.0,1e-08,0,25,0.14531518850764244,null
1e-08,1.0,1e-08,0,26,0.06203920448330927,null
1e-08,1.0,1e-08,0,27,0.07622899640829622,null
1e-08,1.0,1e-08,0,28,0.1633479951388084,null
1e-08,1.0,1e-08,0,29,0.0817946255615786,null
1e-08,1.0,1e-08,0,1,0.10230590607791842,null
1e-08,1.0,1e-08,0,2,0.11813986344328554,null
1e-08,1.0,1e-08,0,3,0.028600076387581195,null
1e-08,1.0,1e-08,0,4,0.09331144029614369,null
1e-08,1.0,1e-08,0,5,0.044841794929536466,null
1e-08,1.0,1e-08,0,6,0.031965917569537004,null
1e-08,1.0,1e-08,0,7,0.12978941306901812,null
1e-08,1.0,1e-08,0,8,0.08663248879741448,null
1e-08,1.0,1e-08,0,10,0.0365233418377693,null
1e-08,1.0,1e-08,0,11,0.13912949975956287,null
1e-08,1.0,1e-08,0,12,0.06714053626566258,null
1e-08,1.0,1e-08,0,13,0.06666685113723962,null
1e-08,1.0,1e-08,0,14,0.14842311007140205,null
1e-08,1.0,1e-08,0,15,0.06093473769514216,null
1e-08,1.0,1e-08,0,16,0.0626962250097146,null
1e-08,1.0,1e-08,0,17,0.07295990636179449,null
1e-08,1.0,1e-08,0,18,0.06567121054086446,null
1e-08,1.0,1e-08,0,19,0.06961239430172292,null
1e-08,1.0,1e-08,0,20,0.043201995316221126,null
1e-08,1.0,1e-08,0,21,0.07994934647971083,null
1e-08,1.0,1e-08,0,22,0.24307918095572037,null
1e-08,1.0,1e-08,0,23,0.054665588272166867,null
1e-08,1.0,1e-08,0,24,0.023765542039702058,null
1e-08,1.0,1e-08,0,25,0.4458886295240375,null
1e-08,1.0,1e-08,0,26,0.049856841622863496,null
1e-08,1.0,1e-08,0,27,0.05118279439569313,null
1e-08,1.0,1e-08,0,28,0.0519470831052401,null
1e-08,1.0,1e-08,0,29,0.09808571536247039,null
1e-07,0.1,1e-08,0,1,0.10466529571290083,null
1e-07,0.1,1e-08,0,2,0.24304762407839295,null
1e-07,0.1,1e-08,0,3,0.053600756543727944,null
1e-07,0.1,1e-08,0,4,0.20377951649544795,null
1e-07,0.1,1e-08,0,5,0.11161428988559345,null
1e-07,0.1,1e-08,0,7,0.08515019535245259,null
1e-07,0.1,1e-08,0,8,0.26967055436278814,null
1e-07,0.1,1e-08,0,9,0.09126863048570502,null
1e-07,0.1,1e-08,0,10,0.0463793261731788,null
1e-07,0.1,1e-08,0,11,0.05184412314793076,null
1e-07,0.1,1e-08,0,12,0.07731962614651856,null
1e-07,0.1,1e-08,0,13,0.25476828597976076,null
1e-07,0.1,1e-08,0,14,0.11216340077422195,null
1e-07,0.1,1e-08,0,15,0.09005739341531568,null
1e-07,0.1,1e-08,0,16,0.15037199716455013,null
1e-07,0.1,1e-08,0,17,0.1374254484705434,null
1e-07,0.1,1e-08,0,18,0.1999199926371068,null
1e-07,0.1,1e-08,0,19,0.11785683414837803,null
1e-07,0.1,1e-08,0,20,0.08788799616958114,null
1e-07,0.1,1e-08,0,21,0.14931957394569886,null
1e-07,0.1,1e-08,0,22,0.09037781388928151,null
1e-07,0.1,1e-08,0,23,0.11511526310049681,null
1e-07,0.1,1e-08,0,24,0.023004121447660404,null
1e-07,0.1,1e-08,0,25,0.13570476847826554,null
1e-07,0.1,1e-08,0,26,0.20600114641863754,null
1e-07,0.1,1e-08,0,27,0.04902335940566675,null
1e-07,0.1,1e-08,0,28,0.11125772414509069,null
1e-07,0.1,1e-08,0,29,0.08776520717202879,null
1e-07,0.1,1e-08,0,1,0.14070329431860232,null
1e-07,0.1,1e-08,0,2,0.19647281044661397,null
1e-07,0.1,1e-08,0,3,0.007657798739274393,null
1e-07,0.1,1e-08,0,4,0.12975767886720108,null
1e-07,0.1,1e-08,0,5,0.08138015149876407,null
1e-07,0.1,1e-08,0,6,0.060859875025396575,null
1e-07,0.1,1e-08,0,7,0.09082355180050082,null
1e-07,0.1,1e-08,0,8,0.11820560386078573,null
1e-07,0.1,1e-08,0,9,0.24733808001755334,null
1e-07,0.1,1e-08,0,10,0.07713800687555337,null
1e-07,0.1,1e-08,0,11,0.076568910102703,null
1e-07,0.1,1e-08,0,12,0.06161381198598687,null
1e-07,0.1,1e-08,0,13,0.09793050460252448,null
1e-07,0.1,1e-08,0,14,0.040966094085193874,null
1e-07,0.1,1e-08,0,15,0.16966186075815415,null
1e-07,0.1,1e-08,0,16,0.15310474089407455,null
1e-07,0.1,1e-08,0,17,0.13279798773693813,null
1e-07,0.1,1e-08,0,18,0.9506101923157252,null
1e-07,0.1,1e-08,0,19,0.05308835602991243,null
1e-07,0.1,1e-08,0,20,0.05095956237293941,null
1e-07,0.1,1e-08,0,22,0.29189804262535135,null
1e-07,0.1,1e-08,0,23,0.058269479459466735,null
1e-07,0.1,1e-08,0,24,0.0041733047920345535,null
1e-07,0.1,1e-08,0,25,0.07233060226136187,null
1e-07,0.1,1e-08,0,26,0.09078182233085966,null
1e-07,0.1,1e-08,0,27,0.11968079493174472,null
1e-07,0.1,1e-08,0,28,0.22916097193260773,null
1e-07,0.1,1e-08,0,29,0.06820284110597465,null
1e-07,0.1,1e-08,0,1,0.12618734715705013,null
1e-07,0.1,1e-08,0,2,0.1261282427119325,null
1e-07,0.1,1e-08,0,3,0.055135660853011144,null
1e-07,0.1,1e-08,0,4,0.11540036741091997,null
1e-07,0.1,1e-08,0,5,0.1912695215578909,null
1e-07,0.1,1e-08,0,6,0.10515722383715194,null
1e-07,0.1,1e-08,0,7,0.07641045000384071,null
1e-07,0.1,1e-08,0,8,0.02718291543612619,null
1e-07,0.1,1e-08,0,9,0.3247816494504628,null
1e-07,0.1,1e-08,0,10,0.013642666507911589,null
1e-07,0.1,1e-08,0,11,0.16419584321930877,null
1e-07,0.1,1e-08,0,12,0.07053371132816008,null
1e-07,0.1,1e-08,0,13,0.23910065264195143,null
1e-07,0.1,1e-08,0,14,0.34982386145273436,null
1e-07,0.1,1e-08,0,15,0.1155600340284007,null
1e-07,0.1,1e-08,0,16,0.09563833255309986,null
1e-07,0.1,1e-08,0,17,0.19052375570234653,null
1e-07,0.1,1e-08,0,18,0.07769291844108422,null
1e-07,0.1,1e-08,0,19,0.06818110344888627,null
1e-07,0.1,1e-08,0,20,0.05095956237293941,null
1e-07,0.1,1e-08,0,22,0.12404784020449366,null
1e-07,0.1,1e-08,0,23,0.17592254770335028,null
1e-07,0.1,1e-08,0,24,0.09054688982018382,null
1e-07,0.1,1e-08,0,25,0.04538261753900535,null
1e-07,0.1,1e-08,0,26,0.16241895154226174,null
1e-07,0.1,1e-08,0,27,0.11546370225307144,null
1e-07,0.1,1e-08,0,28,0.050705188909149976,null
1e-07,0.1,1e-08,0,29,0.03222301442876928,null
1e-07,0.1,1e-08,0,1,0.17270866599631576,null
1e-07,0.1,1e-08,0,2,0.19464396508168827,null
1e-07,0.1,1e-08,0,3,0.05948688516012312,null
1e-07,0.1,1e-08,0,4,0.11540036741091997,null
1e-07,0.1,1e-08,0,5,0.1912695215578909,null
1e-07,0.1,1e-08,0,6,0.060859875025396575,null
1e-07,0.1,1e-08,0,7,0.11519217751536073,null
1e-07,0.1,1e-08,0,8,0.19871598655488062,null
1e-07,0.1,1e-08,0,9,0.22422835828997062,null
1e-07,0.1,1e-08,0,10,0.06828571743268279,null
1e-07,0.1,1e-08,0,11,0.10973874804719194,null
1e-07,0.1,1e-08,0,12,0.8543142582191674,null
1e-07,0.1,1e-08,0,14,0.11216340077422195,null
1e-07,0.1,1e-08,0,15,0.02736182030533181,null
1e-07,0.1,1e-08,0,16,0.03778005903574117,null
1e-07,0.1,1e-08,0,17,0.050449434232410585,null
1e-07,0.1,1e-08,0,18,0.1215969883357541,null
1e-07,0.1,1e-08,0,19,0.06792738501786696,null
1e-07,0.1,1e-08,0,20,0.06750774183505666,null
1e-07,0.1,1e-08,0,21,0.11625714492816289,null
1e-07,0.1,1e-08,0,22,0.12404784020449366,null
1e-07,0.1,1e-08,0,23,0.027554259778247325,null
1e-07,0.1,1e-08,0,24,0.03466167522297429,null
1e-07,0.1,1e-08,0,25,0.07173662984397461,null
1e-07,0.1,1e-08,0,26,0.11623440375407523,null
